CX_US629377BU53_USD,US629377BU53,NRG ENERGY INC,Electric,Corporate,Utilities,104.4997 USD,CX_US629377BU53_USD,629377BU5=RRPS,US,"NRG ENERGY, INC."
CX_US35671DBT19_USD,US35671DBT19,FREEPORT-MCMORAN INC 144A,Basic Industry,Corporate,Industrials,104.5063 USD,CX_US35671DBT19_USD,35671DBT1=RRPS,US,FREEPORT-MCMORAN INC.
CX_US47232MAA09_USD,US47232MAA09,JEFFERIES FINANCE LLC 144A,Brokerage/Asset Managers/Exchanges,Corporate,Financials,104.5115 USD,CX_US47232MAA09_USD,47232MAA0=RRPS,US,JEFFERIES FINANCE LLC
CX_US22282EAF97_USD,US22282EAF97,COVANTA HOLDING CORP,Electric,Corporate,Financials,104.5135 USD,CX_US22282EAF97_USD,22282EAF9=RRPS,US,COVANTA HOLDING CORPORATION
CX_US149123CC35_USD,US149123CC35,CATERPILLAR INC,Capital Goods,Corporate,Industrials,104.5179 USD,CX_US149123CC35_USD,149123CC3=RRPS,US,CATERPILLAR INC.
CX_US002824BH26_USD,US002824BH26,ABBOTT LABORATORIES,Consumer Non-Cyclical,Corporate,Services,104.521 USD,CX_US002824BH26_USD,002824BH2=RRPS,US,ABBOTT LABORATORIES
CX_US02005NBC39_USD,US02005NBC39,ALLY FINANCIAL INC,Banking,Corporate,Financials,104.5219 USD,CX_US02005NBC39_USD,02005NBC3=RRPS,US,ALLY FINANCIAL INC.
CX_US034863AM25_USD,US034863AM25,ANGLO AMERICAN CAPITAL PLC 144A,Basic Industry,Corporate,Financials,104.524 USD,CX_US034863AM25_USD,034863AM2=RRPS,GB,ANGLO AMERICAN CAPITAL PLC
CX_US001055AM48_USD,US001055AM48,AFLAC INC,Insurance,Corporate,Financials,104.5264 USD,CX_US001055AM48_USD,001055AM4=RRPS,US,AFLAC INCORPORATED
CX_US20030NBP50_USD,US20030NBP50,COMCAST CORPORATION,Communications,Corporate,Services,104.5272 USD,CX_US20030NBP50_USD,20030NBP5=RRPS,US,COMCAST CORPORATION
CX_US526057BU74_USD,US526057BU74,LENNAR CORP,Consumer Cyclical,Corporate,Industrials,104.5375 USD,CX_US526057BU74_USD,526057BU7=RRPS,US,LENNAR CORPORATION
CX_US345397WK59_USD,US345397WK59,FORD MOTOR CREDIT COMPANY LLC,Consumer Cyclical,Corporate,Financials,104.5492 USD,CX_US345397WK59_USD,345397WK5=RRPS,US,FORD MOTOR CREDIT COMPANY LLC
CX_US87264AAF21_USD,US87264AAF21,T-MOBILE USA INC,Communications,Corporate,Utilities,104.5557 USD,CX_US87264AAF21_USD,87264AAF2=RRPS,US,"T-MOBILE USA, INC."
CX_US82967NAN84_USD,US82967NAN84,SIRIUS XM RADIO INC 144A,Communications,Corporate,Services,104.5563 USD,CX_US82967NAN84_USD,82967NAN8=RRPS,US,SIRIUS XM RADIO INC.
CX_US98877DAC92_USD,US98877DAC92,ZF NORTH AMERICA CAPITAL INC 144A,Consumer Cyclical,Corporate,Financials,104.5701 USD,CX_US98877DAC92_USD,98877DAC9=RRPS,US,"ZF NORTH AMERICA CAPITAL, INC."
CX_US53944YAB92_USD,US53944YAB92,LLOYDS BANKING GROUP PLC,Banking,Corporate,Financials,104.579 USD,CX_US53944YAB92_USD,53944YAB9=RRPS,GB,LLOYDS BANKING GROUP PLC
CX_US931427AC23_USD,US931427AC23,WALGREENS BOOTS ALLIANCE INC,Consumer Cyclical,Corporate,Services,104.5829 USD,CX_US931427AC23_USD,931427AC2=RRPS,US,"WALGREENS BOOTS ALLIANCE, INC."
CX_US36962G7K48_USD,US36962G7K48,GENERAL ELECTRIC CO MTN,Capital Goods,Corporate,Industrials,104.5914 USD,CX_US36962G7K48_USD,36962G7K4=RRPS,US,GENERAL ELECTRIC COMPANY
CX_US03969AAG58_USD,US03969AAG58,ARDAGH PACKAGING FINANCE PLC 144A,Capital Goods,Corporate,Financials,104.5917 USD,CX_US03969AAG58_USD,03969AAG5=RRPS,IE,ARDAGH PACKAGING FINANCE PUBLIC LIMITED COMPANY
CX_US94974BGU89_USD,US94974BGU89,WELLS FARGO & COMPANY MTN,Banking,Corporate,Financials,104.6066 USD,CX_US94974BGU89_USD,94974BGU8=RRPS,US,WELLS FARGO & COMPANY
CX_US89153VAG41_USD,US89153VAG41,TOTAL CAPITAL INTERNATIONAL SA,Energy,Corporate,Financials,104.6135 USD,CX_US89153VAG41_USD,89153VAG4=RRPS,FR,TOTAL CAPITAL INTERNATIONAL S.A.
CX_US881609BB61_USD,US881609BB61,TESORO CORP 144A,Energy,Corporate,Industrials,104.6208 USD,CX_US881609BB61_USD,881609BB6=RRPS,US,TESORO CORPORATION
CX_US462613AG52_USD,US462613AG52,IPALCO ENTERPRISES INC,Electric,Corporate,Utilities,104.625 USD,CX_US462613AG52_USD,462613AG5=RRPS,US,IPALCO ENTERPRISES INC
CX_US04650NAB01_USD,US04650NAB01,AT&T INC,Communications,Corporate,Financials,104.6358 USD,CX_US04650NAB01_USD,04650NAB0=RRPS,US,AT&T INC.
CX_US79546VAJ52_USD,US79546VAJ52,SALLY HOLDINGS LLC/SALLY CAPITAL I,Consumer Cyclical,Corporate,Financials,104.6396 USD,CX_US79546VAJ52_USD,79546VAJ5=RRPS,US,SALLY HOLDINGS LLC
CX_US46625HNJ58_USD,US46625HNJ58,JPMORGAN CHASE & CO,Banking,Corporate,Financials,104.6427 USD,CX_US46625HNJ58_USD,46625HNJ5=RRPS,US,JPMORGAN CHASE & CO.
CX_US00434NAA37_USD,US00434NAA37,ACCESS MIDSTREAM PARTNERS LP,Energy,Corporate,Utilities,104.6448 USD,CX_US00434NAA37_USD,00434NAA3=RRPS,US,WILLIAMS PARTNERS L.P.
CX_US172967GK16_USD,US172967GK16,CITIGROUP INC,Banking,Corporate,Financials,104.6467 USD,CX_US172967GK16_USD,172967GK1=RRPS,US,CITIGROUP INC.
CX_US61746BDQ68_USD,US61746BDQ68,MORGAN STANLEY,Banking,Corporate,Financials,104.6485 USD,CX_US61746BDQ68_USD,61746BDQ6=RRPS,US,MORGAN STANLEY
CX_US316773CP38_USD,US316773CP38,FIFTH THIRD BANCORP,Banking,Corporate,Financials,104.6541 USD,CX_US316773CP38_USD,316773CP3=RRPS,US,FIFTH THIRD BANCORP
CX_US437076BK73_USD,US437076BK73,HOME DEPOT INC,Consumer Cyclical,Corporate,Services,104.656 USD,CX_US437076BK73_USD,437076BK7=RRPS,US,"THE HOME DEPOT, INC."
CX_US94974BFN55_USD,US94974BFN55,WELLS FARGO & COMPANY,Banking,Corporate,Financials,104.6592 USD,CX_US94974BFN55_USD,94974BFN5=RRPS,US,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
CX_US00165AAH14_USD,US00165AAH14,AMC ENTERTAINMENT HOLDINGS INC,Consumer Cyclical,Corporate,Financials,104.666 USD,CX_US00165AAH14_USD,00165AAH1=RRPS,US,"AMC ENTERTAINMENT HOLDINGS, INC."
CX_US225433AR25_USD,US225433AR25,CREDIT SUISSE GROUP FUNDING GUERNS,Banking,Corporate,Financials,104.6701 USD,CX_US225433AR25_USD,225433AR2=RRPS,GG,CREDIT SUISSE GROUP FUNDING (GUERNSEY) LIMITED
CX_US03232PAD06_USD,US03232PAD06,ENVISION HEALTHCARE CORP (DELAWARE,Consumer Non-Cyclical,Corporate,Services,104.6719 USD,CX_US03232PAD06_USD,03232PAD0=RRPS,US,AMSURG CORP.
CX_US755111BT76_USD,US755111BT76,RAYTHEON COMPANY,Capital Goods,Corporate,Industrials,104.6745 USD,CX_US755111BT76_USD,755111BT7=RRPS,US,RAYTHEON COMPANY
CX_US81211KAV26_USD,US81211KAV26,SEALED AIR CORPORATION 144A,Capital Goods,Corporate,Financials,104.6781 USD,CX_US81211KAV26_USD,81211KAV2=RRPS,US,SEALED AIR CORPORATION
CX_US00928QAL59_USD,US00928QAL59,AIRCASTLE LTD,Finance Companies,Corporate,Industrials,104.6878 USD,CX_US00928QAL59_USD,00928QAL5=RRPS,BM,AIRCASTLE LIMITED
CX_US62912XAB01_USD,US62912XAB01,NGPL PIPECO LLC 144A,Energy,Corporate,Industrials,104.6936 USD,CX_US62912XAB01_USD,62912XAB0=RRPS,US,NGPL PIPECO LLC
CX_US02005NAZ33_USD,US02005NAZ33,ALLY FINANCIAL INC,Banking,Corporate,Financials,104.6958 USD,CX_US02005NAZ33_USD,02005NAZ3=RRPS,US,ALLY FINANCIAL INC.
CX_US00206RDB50_USD,US00206RDB50,AT&T INC,Communications,Corporate,Financials,104.7011 USD,CX_US00206RDB50_USD,00206RDB5=RRPS,US,AT&T INC.
CX_US606822AD62_USD,US606822AD62,MITSUBISHI UFJ FINANCIAL GROUP INC,Banking,Corporate,Financials,104.7181 USD,CX_US606822AD62_USD,606822AD6=RRPS,JP,"Mitsubishi UFJ Financial Group, Inc."
CX_US91159HHK95_USD,US91159HHK95,US BANCORP MTN,Banking,Corporate,Financials,104.7205 USD,CX_US91159HHK95_USD,91159HHK9=RRPS,US,U.S. BANCORP
CX_US767201AS58_USD,US767201AS58,RIO TINTO FINANCE (USA) LTD,Basic Industry,Corporate,Financials,104.7206 USD,CX_US767201AS58_USD,767201AS5=RRPS,AU,RIO TINTO FINANCE (USA) LIMITED
CX_US63938CAC29_USD,US63938CAC29,NAVIENT CORP,Finance Companies,Corporate,Financials,104.7257 USD,CX_US63938CAC29_USD,63938CAC2=RRPS,US,NAVIENT CORPORATION
CX_US594918AH79_USD,US594918AH79,MICROSOFT CORPORATION,Technology,Corporate,Industrials,104.7352 USD,CX_US594918AH79_USD,594918AH7=RRPS,US,MICROSOFT CORPORATION
CX_US72766QAA31_USD,US72766QAA31,PLATFORM SPECIALTY PRODUCTS CORP 144A,Basic Industry,Corporate,Industrials,104.7375 USD,CX_US72766QAA31_USD,72766QAA3=RRPS,US,PLATFORM SPECIALTY PRODUCTS CORPORATION
CX_US78390XAA90_USD,US78390XAA90,SAIC INC,Technology,Corporate,Services,104.7382 USD,CX_US78390XAA90_USD,78390XAA9=RRPS,US,"LEIDOS HOLDINGS, INC."
CX_US62947QAU22_USD,US62947QAU22,NXP BV/NXP FUNDING LLC 144A,Technology,Corporate,Financials,104.7469 USD,CX_US62947QAU22_USD,62947QAU2=RRPS,NL,NXP B.V.
CX_US61747YDU64_USD,US61747YDU64,MORGAN STANLEY MTN,Banking,Corporate,Financials,104.7471 USD,CX_US61747YDU64_USD,61747YDU6=RRPS,US,MORGAN STANLEY
CX_US651639AP18_USD,US651639AP18,NEWMONT MINING CORP,Basic Industry,Corporate,Industrials,104.7485 USD,CX_US651639AP18_USD,651639AP1=RRPS,US,NEWMONT MINING CORPORATION
CX_US06051GFB05_USD,US06051GFB05,BANK OF AMERICA CORP MTN,Banking,Corporate,Financials,104.7559 USD,CX_US06051GFB05_USD,06051GFB0=RRPS,US,BANK OF AMERICA CORPORATION
CX_US37185LAH50_USD,US37185LAH50,GENESIS ENERGY LP,Energy,Corporate,Industrials,104.7562 USD,CX_US37185LAH50_USD,37185LAH5=RRPS,US,"GENESIS ENERGY, L.P."
CX_US822582BF88_USD,US822582BF88,SHELL INTERNATIONAL FINANCE BV,Energy,Corporate,Financials,104.7567 USD,CX_US822582BF88_USD,822582BF8=RRPS,NL,Shell International Finance B.V.
CX_US693476BN25_USD,US693476BN25,PNC FUNDING CORP,Banking,Corporate,Financials,104.7735 USD,CX_US693476BN25_USD,693476BN2=RRPS,US,PNC FUNDING CORP
CX_US06406HCS67_USD,US06406HCS67,BANK OF NEW YORK MELLON CORP/THE MTN,Banking,Corporate,Financials,104.7762 USD,CX_US06406HCS67_USD,06406HCS6=RRPS,US,THE BANK OF NEW YORK MELLON CORPORATION
CX_US26441CAN56_USD,US26441CAN56,DUKE ENERGY CORP,Electric,Corporate,Utilities,104.7849 USD,CX_US26441CAN56_USD,26441CAN5=RRPS,US,DUKE ENERGY CORPORATION
CX_US31562QAC15_USD,US31562QAC15,FIAT CHRYSLER AUTOMOBILES NV,Consumer Cyclical,Corporate,Financials,104.7875 USD,CX_US31562QAC15_USD,31562QAC1=RRPS,NL,Fiat Chrysler Automobiles N.V.
CX_US045054AC71_USD,US045054AC71,ASHTEAD CAPITAL INC 144A,Capital Goods,Corporate,Industrials,108.0469 USD,CX_US045054AC71_USD,045054AC7=RRPS,US,"ASHTEAD CAPITAL, INC."
CX_US12189LAQ41_USD,US12189LAQ41,BURLINGTON NORTHERN SANTA FE LLC,Transportation,Corporate,Financials,108.0594 USD,CX_US12189LAQ41_USD,12189LAQ4=RRPS,US,"BURLINGTON NORTHERN SANTA FE, LLC"
CX_US12189LAN10_USD,US12189LAN10,BURLINGTON NORTHERN SANTA FE LLC,Transportation,Corporate,Financials,108.0608 USD,CX_US12189LAN10_USD,12189LAN1=RRPS,US,"BURLINGTON NORTHERN SANTA FE, LLC"
CX_US550372AA44_USD,US550372AA44,LUNDIN MINING CORP 144A,Basic Industry,Corporate,Industrials,108.0625 USD,CX_US550372AA44_USD,550372AA4=RRPS,CA,Lundin Mining Corporation
CX_US81783QAB14_USD,US81783QAB14,SEVEN GENERATIONS ENERGY LTD 144A,Energy,Corporate,Industrials,108.0687 USD,CX_US81783QAB14_USD,81783QAB1=RRPS,CA,Seven Generations Energy Ltd.
CX_US29273VAD29_USD,US29273VAD29,ENERGY TRANSFER EQUITY LP,Energy,Corporate,Financials,108.0767 USD,CX_US29273VAD29_USD,29273VAD2=RRPS,US,"ENERGY TRANSFER EQUITY, L.P."
CX_US22546QAD97_USD,US22546QAD97,CREDIT SUISSE NEW YORK NY,Banking,Corporate,Financials,108.0822 USD,CX_US22546QAD97_USD,22546QAD9=RRPS,US,CREDIT SUISSE
CX_US91159HHA14_USD,US91159HHA14,US BANCORP MTN,Banking,Corporate,Financials,108.0837 USD,CX_US91159HHA14_USD,91159HHA1=RRPS,US,U.S. BANCORP
CX_US428236BV43_USD,US428236BV43,HEWLETT-PACKARD CO,Technology,Corporate,Industrials,108.0885 USD,CX_US428236BV43_USD,428236BV4=RRPS,US,HP INC.
CX_US62947QAN88_USD,US62947QAN88,NXP BV/NXP FUNDING LLC 144A,Technology,Corporate,Financials,108.1035 USD,CX_US62947QAN88_USD,62947QAN8=RRPS,NL,NXP B.V.
CX_US80105NAG07_USD,US80105NAG07,SANOFI-AVENTIS SA,Consumer Non-Cyclical,Corporate,Services,108.1274 USD,CX_US80105NAG07_USD,80105NAG0=RRPS,FR,SANOFI S.A.
CX_US852061AR17_USD,US852061AR17,SPRINT NEXTEL CORPORATION,Communications,Corporate,Financials,108.1278 USD,CX_US852061AR17_USD,852061AR1=RRPS,US,"SPRINT COMMUNICATIONS, INC"
CX_US20826FAS56_USD,US20826FAS56,CONOCOPHILLIPS CO,Energy,Corporate,Industrials,108.1289 USD,CX_US20826FAS56_USD,20826FAS5=RRPS,US,CONOCOPHILLIPS COMPANY
CX_US38141EC311_USD,US38141EC311,GOLDMAN SACHS GROUP INC/THE MTN,Banking,Corporate,Financials,108.1332 USD,CX_US38141EC311_USD,38141EC31=RRPS,US,"THE GOLDMAN SACHS GROUP, INC."
CX_US60871RAD26_USD,US60871RAD26,MOLSON COORS BREWING CO,Consumer Non-Cyclical,Corporate,Industrials,108.1475 USD,CX_US60871RAD26_USD,60871RAD2=RRPS,US,MOLSON COORS BREWING COMPANY
CX_US785592AR74_USD,US785592AR74,SABINE PASS LIQUEFACTION LLC 144A,Energy,Corporate,Industrials,108.1528 USD,CX_US785592AR74_USD,785592AR7=RRPS,US,"SABINE PASS LIQUEFACTION, LLC"
CX_US88160QAK94_USD,US88160QAK94,TESORO LOGISTICS LP,Energy,Corporate,Industrials,108.1569 USD,CX_US88160QAK94_USD,88160QAK9=RRPS,US,TESORO LOGISTICS LP
CX_US46625HLL23_USD,US46625HLL23,JPMORGAN CHASE & CO,Banking,Corporate,Financials,108.1586 USD,CX_US46625HLL23_USD,46625HLL2=RRPS,US,JPMORGAN CHASE & CO.
CX_US25470XAW56_USD,US25470XAW56,DISH DBS CORP,Communications,Corporate,Financials,108.1809 USD,CX_US25470XAW56_USD,25470XAW5=RRPS,US,DISH DBS Corporation
CX_US914906AP73_USD,US914906AP73,UNIVISION COMMUNICATIONS INC 144A,Communications,Corporate,Services,108.1813 USD,CX_US914906AP73_USD,914906AP7=RRPS,US,UNIVISION COMMUNICATIONS INC.
CX_US89152UAD46_USD,US89152UAD46,TOTAL CAPITAL SA,Energy,Corporate,Financials,108.1857 USD,CX_US89152UAD46_USD,89152UAD4=RRPS,FR,TOTAL CAPITAL S.A.
CX_US907818DK19_USD,US907818DK19,UNION PACIFIC CORP,Transportation,Corporate,Industrials,108.2001 USD,CX_US907818DK19_USD,907818DK1=RRPS,US,UNION PACIFIC CORPORATION
CX_US74978QAB14_USD,US74978QAB14,RSP PERMIAN INC,Energy,Corporate,Industrials,108.2052 USD,CX_US74978QAB14_USD,74978QAB1=RRPS,US,"RSP PERMIAN, INC."
CX_US585055BT26_USD,US585055BT26,MEDTRONIC INC,Consumer Non-Cyclical,Corporate,Services,108.2086 USD,CX_US585055BT26_USD,585055BT2=RRPS,US,"Medtronic, Inc."
CX_US25470DAD12_USD,US25470DAD12,DISCOVERY COMMUNICATIONS INC,Communications,Corporate,Services,108.2149 USD,CX_US25470DAD12_USD,25470DAD1=RRPS,US,"DISCOVERY COMMUNICATIONS, LLC"
CX_US20337YAA55_USD,US20337YAA55,COMMSCOPE TECHNOLOGIES FINANCE LLC 144A,Technology,Corporate,Industrials,108.2167 USD,CX_US20337YAA55_USD,20337YAA5=RRPS,US,COMMSCOPE TECHNOLOGIES LLC
CX_US15135BAH42_USD,US15135BAH42,CENTENE CORPORATION,Insurance,Corporate,Financials,108.2212 USD,CX_US15135BAH42_USD,15135BAH4=RRPS,US,CENTENE CORPORATION
CX_US858119BD11_USD,US858119BD11,STEEL DYNAMICS INC,Basic Industry,Corporate,Industrials,108.2458 USD,CX_US858119BD11_USD,858119BD1=RRPS,US,"STEEL DYNAMICS, INC."
CX_US084664BQ34_USD,US084664BQ34,BERKSHIRE HATHAWAY FINANCE CORP,Insurance,Corporate,Financials,108.2509 USD,CX_US084664BQ34_USD,084664BQ3=RRPS,US,BERKSHIRE HATHAWAY FINANCE CORPORATION
CX_US058498AR71_USD,US058498AR71,BALL CORP,Capital Goods,Corporate,Industrials,108.2639 USD,CX_US058498AR71_USD,058498AR7=RRPS,US,BALL CORPORATION
CX_US46625HHU77_USD,US46625HHU77,JPMORGAN CHASE & CO,Banking,Corporate,Financials,108.2671 USD,CX_US46625HHU77_USD,46625HHU7=RRPS,US,JPMORGAN CHASE & CO.
CX_US428236BQ57_USD,US428236BQ57,HEWLETT-PACKARD CO,Technology,Corporate,Industrials,108.2703 USD,CX_US428236BQ57_USD,428236BQ5=RRPS,US,HP INC.
CX_US163851AB45_USD,US163851AB45,CHEMOURS COMPANY,Basic Industry,Corporate,Industrials,108.2705 USD,CX_US163851AB45_USD,163851AB4=RRPS,US,THE CHEMOURS COMPANY
CX_US87264AAJ43_USD,US87264AAJ43,T-MOBILE USA INC,Communications,Corporate,Utilities,108.2764 USD,CX_US87264AAJ43_USD,87264AAJ4=RRPS,US,"T-MOBILE USA, INC."
CX_US92826CAF95_USD,US92826CAF95,VISA INC,Consumer Cyclical,Corporate,Financials,108.2828 USD,CX_US92826CAF95_USD,92826CAF9=RRPS,US,VISA INC.
CX_US527288BE32_USD,US527288BE32,LEUCADIA NATIONAL CORPORATION,Brokerage/Asset Managers/Exchanges,Corporate,Financials,108.2924 USD,CX_US527288BE32_USD,527288BE3=RRPS,US,LEUCADIA NATIONAL CORPORATION
CX_US913017BT50_USD,US913017BT50,UNITED TECHNOLOGIES CORPORATION,Capital Goods,Corporate,Industrials,108.3013 USD,CX_US913017BT50_USD,913017BT5=RRPS,US,UNITED TECHNOLOGIES CORPORATION
CX_US90261XGD84_USD,US90261XGD84,UBS AG (STAMFORD BRANCH),Banking,Corporate,Financials,108.304 USD,CX_US90261XGD84_USD,90261XGD8=RRPS,US,UBS AG
CX_US98212BAF04_USD,US98212BAF04,WPX ENERGY INC,Energy,Corporate,Industrials,108.3125 USD,CX_US98212BAF04_USD,98212BAF0=RRPS,US,"WPX ENERGY, INC."
CX_US88033GCE89_USD,US88033GCE89,TENET HEALTHCARE CORPORATION,Consumer Non-Cyclical,Corporate,Services,108.3177 USD,CX_US88033GCE89_USD,88033GCE8=RRPS,US,TENET HEALTHCARE CORPORATION
CX_US103304BM24_USD,US103304BM24,BOYD GAMING CORPORATION,Consumer Cyclical,Corporate,Services,108.3187 USD,CX_US103304BM24_USD,103304BM2=RRPS,US,BOYD GAMING CORPORATION
CX_US46625HJD35_USD,US46625HJD35,JPMORGAN CHASE & CO,Banking,Corporate,Financials,108.3258 USD,CX_US46625HJD35_USD,46625HJD3=RRPS,US,JPMORGAN CHASE & CO.
CX_US013817AQ48_USD,US013817AQ48,ARCONIC INC,Capital Goods,Corporate,Industrials,108.3315 USD,CX_US013817AQ48_USD,013817AQ4=RRPS,US,Arconic Inc.
CX_US761735AV10_USD,US761735AV10,REYNOLDS GROUP ISSUER INC / REYNOL 144A,Capital Goods,Corporate,Financials,108.3361 USD,CX_US761735AV10_USD,761735AV1=RRPS,US,REYNOLDS GROUP ISSUER INC.
CX_US4278661081_NYQ,US4278661081,HERSHEY FOODS,Consumer Staples,Equities,Ordinary shares,108.35 USD,CX_US4278661081_NYQ,HSY,US,THE HERSHEY COMPANY
CX_US460599AB91_USD,US460599AB91,INTERNATIONAL GAME TECH 144A,Consumer Cyclical,Corporate,Services,108.3507 USD,CX_US460599AB91_USD,460599AB9=RRPS,GB,INTERNATIONAL GAME TECHNOLOGY PLC
CX_US36164QNA21_USD,US36164QNA21,GE CAPITAL INTERNATIONAL FUNDING C,Finance Companies,Corporate,Financials,108.3508 USD,CX_US36164QNA21_USD,36164QNA2=RRPS,IE,GE CAPITAL INTERNATIONAL FUNDING COMPANY UNLIMITED COMPANY
CX_US693476BJ13_USD,US693476BJ13,PNC FUNDING CORP,Banking,Corporate,Financials,108.3671 USD,CX_US693476BJ13_USD,693476BJ1=RRPS,US,PNC FUNDING CORP
CX_US00440EAW75_USD,US00440EAW75,ACE INA HOLDINGS INC,Insurance,Corporate,Financials,108.3705 USD,CX_US00440EAW75_USD,00440EAW7=RRPS,US,CHUBB INA HOLDINGS INC.
CX_US767754CH50_USD,US767754CH50,RITE AID CORPORATION 144A,Consumer Cyclical,Corporate,Services,108.376 USD,CX_US767754CH50_USD,767754CH5=RRPS,US,RITE AID CORPORATION
CX_US00772BAQ41_USD,US00772BAQ41,AERCAP IRELAND CAPITAL LTD / AERCA,Finance Companies,Corporate,Financials,108.391 USD,CX_US00772BAQ41_USD,00772BAQ4=RRPS,IE,AerCap Ireland Capital Limited
CX_US58013MFA71_USD,US58013MFA71,MCDONALDS CORPORATION MTN,Consumer Cyclical,Corporate,Services,108.4114 USD,CX_US58013MFA71_USD,58013MFA7=RRPS,US,MCDONALD'S CORPORATION
CX_US038222AF21_USD,US038222AF21,APPLIED MATERIALS INC,Technology,Corporate,Industrials,108.4122 USD,CX_US038222AF21_USD,038222AF2=RRPS,US,"APPLIED MATERIALS, INC."
CX_US06739GBP37_USD,US06739GBP37,BARCLAYS BANK PLC,Banking,Corporate,Financials,108.4154 USD,CX_US06739GBP37_USD,06739GBP3=RRPS,GB,BARCLAYS BANK PLC
CX_US496902AN77_USD,US496902AN77,KINROSS GOLD CORP,Basic Industry,Corporate,Industrials,108.444 USD,CX_US496902AN77_USD,496902AN7=RRPS,CA,KINROSS GOLD CORPORATION
CX_US00928QAM33_USD,US00928QAM33,AIRCASTLE LTD,Finance Companies,Corporate,Industrials,108.4455 USD,CX_US00928QAM33_USD,00928QAM3=RRPS,BM,AIRCASTLE LIMITED
CX_US64110LAL09_USD,US64110LAL09,NETFLIX INC,Communications,Corporate,Services,108.4622 USD,CX_US64110LAL09_USD,64110LAL0=RRPS,US,"NETFLIX, INC."
CX_US29273RAQ20_USD,US29273RAQ20,ENERGY TRANSFER PARTNERS LP,Energy,Corporate,Financials,108.49 USD,CX_US29273RAQ20_USD,29273RAQ2=RRPS,US,"ENERGY TRANSFER PARTNERS, L.P."
CX_US66989HAD08_USD,US66989HAD08,NOVARTIS CAPITAL CORP,Consumer Non-Cyclical,Corporate,Financials,108.5065 USD,CX_US66989HAD08_USD,66989HAD0=RRPS,US,NOVARTIS CAPITAL CORPORATION
CX_US125581GN25_USD,US125581GN25,CIT GROUP INC,Finance Companies,Corporate,Financials,108.5378 USD,CX_US125581GN25_USD,125581GN2=RRPS,US,CIT GROUP INC.
CX_US80874YAU47_USD,US80874YAU47,SCIENTIFIC GAMES INTERNATIONAL INC,Consumer Cyclical,Corporate,Services,108.5417 USD,CX_US80874YAU47_USD,80874YAU4=RRPS,US,"SCIENTIFIC GAMES INTERNATIONAL, INC."
CX_US404280AL34_USD,US404280AL34,HSBC HOLDINGS PLC,Banking,Corporate,Financials,108.5738 USD,CX_US404280AL34_USD,404280AL3=RRPS,GB,HSBC HOLDINGS PLC
CX_US78442FEH73_USD,US78442FEH73,NAVIENT CORP MTN,Finance Companies,Corporate,Financials,108.5774 USD,CX_US78442FEH73_USD,78442FEH7=RRPS,US,NAVIENT CORPORATION
CX_US03027XAD21_USD,US03027XAD21,AMERICAN TOWER CORP,Communications,Corporate,Financials,108.5823 USD,CX_US03027XAD21_USD,03027XAD2=RRPS,US,AMERICAN TOWER CORPORATION
CX_US02154VAA98_USD,US02154VAA98,ALTICE LUXEMBOURG SA 144A,Communications,Corporate,Financials,108.5924 USD,CX_US02154VAA98_USD,02154VAA9=RRPS,LU,Altice Luxembourg SA
CX_US59156RBB33_USD,US59156RBB33,METLIFE INC,Insurance,Corporate,Financials,108.5943 USD,CX_US59156RBB33_USD,59156RBB3=RRPS,US,"METLIFE, INC."
CX_US364725BE07_USD,US364725BE07,TEGNA INC,Communications,Corporate,Services,108.6052 USD,CX_US364725BE07_USD,364725BE0=RRPS,US,TEGNA INC.
CX_US375558AU71_USD,US375558AU71,GILEAD SCIENCES INC,Consumer Non-Cyclical,Corporate,Services,108.6067 USD,CX_US375558AU71_USD,375558AU7=RRPS,US,"GILEAD SCIENCES, INC."
CX_US59156RAX61_USD,US59156RAX61,METLIFE INC,Insurance,Corporate,Financials,108.6293 USD,CX_US59156RAX61_USD,59156RAX6=RRPS,US,"METLIFE, INC."
CX_US20030NBK63_USD,US20030NBK63,COMCAST CORP,Communications,Corporate,Services,108.6343 USD,CX_US20030NBK63_USD,20030NBK6=RRPS,US,COMCAST CORPORATION
CX_US822582AM49_USD,US822582AM49,SHELL INTERNATIONAL FINANCE BV,Energy,Corporate,Financials,108.6772 USD,CX_US822582AM49_USD,822582AM4=RRPS,NL,Shell International Finance B.V.
CX_US24702RAJ05_USD,US24702RAJ05,DELL INC,Technology,Corporate,Industrials,108.6913 USD,CX_US24702RAJ05_USD,24702RAJ0=RRPS,US,DELL INC.
CX_US912810RG58_USD,US912810RG58,TREASURY BOND,Treasuries,Govt/Treasury/Central Bank,Government Notes/Bonds,108.6977 USD,CX_US912810RG58_USD,912810RG5=RRPS,US,Federal Government of United States of America
CX_US87243QAB23_USD,US87243QAB23,TENET HEALTHCARE CORP,Consumer Non-Cyclical,Corporate,Services,108.7 USD,CX_US87243QAB23_USD,87243QAB2=RRPS,US,TENET HEALTHCARE CORPORATION
CX_US87264AAM71_USD,US87264AAM71,T-MOBILE USA INC,Communications,Corporate,Utilities,108.7 USD,CX_US87264AAM71_USD,87264AAM7=RRPS,US,"T-MOBILE USA, INC."
